Mağaza,X_Koordinat,Y_Koordinat,Ürün,Fiyat
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,Cilt Sıkılaştırıcı Serum,752.99
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,Vücut Spreyi,11.23
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,Yüz Yogası Kremi,767.96
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,Saç Onarıcı Serum,742.4
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,Elektrikli Saç Şekillendirici,19.63
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,Aloe Vera,375.91
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,Sedefli Oje,610.68
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,Leke Kapatıcı,458.22
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,Saç Köpüğü,780.21
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,Keratin Bakımı,431.2
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,Kaş Sabitleyici,162.32
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,Propolis Serumu,976.65
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,Bebek Pudrası,249.62
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,Gül Suyu,720.52
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,Güneş Kremi,151.72
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,Saç Maskesi,335.72
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,Saç Şekillendirici Wax,447.61
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,Hacim Veren Şampuan,200.31
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,Dudak Peelingi,455.46
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,CC Krem,165.59
Kozmetik_Magaza_0,3.142918568673425,63.64104112637804,Nemlendirici,563.42
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Tırnak Güçlendirici,667.08
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Ruj,71.81
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Yüz Aydınlatıcı,872.42
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Saç Düzleştirici Sprey,193.29
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Kaş Kalemi,233.11
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Propolis Serumu,664.74
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Kil Maskesi,474.06
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Yüz Yogası Kremi,504.4
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,El Dezenfektanı,136.87
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Gül Suyu,807.68
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Bebek Şampuanı,620.88
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Hacim Veren Şampuan,144.03
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Vücut Spreyi,380.26
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Güneş Kremi,812.31
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Banyo Tuzu,572.67
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Saç Kremi,117.56
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Dudak Balmı,379.05
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Bebek Bezi,250.27
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Yüz Serumu,522.29
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Jel Eyeliner,844.93
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Kuru Şampuan,441.9
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Doğal Şampuan,439.01
Kozmetik_Magaza_1,31.435598107632668,50.85706911647028,Cilt Temizleme Jeli,906.3
Kozmetik_Magaza_2,90.7566473926093,24.929222914887493,Banyo Tuzu,580.42
